workerid,correct,condition,gameId,selected,orig_trialNum,orig_repNum,matcher_trialNum,matcher_repNum,target,original_pct_correct,message_history,target_history,message
5052,TRUE,random,MEJ8y7jRW4947MPrH,B,7,0,5,0,B,0.6,[],[],"[{""role"":""describer"",""text"":""down on knees pointing right, sharp triangle arms with diamond head"",""message_number"":1},{""role"":""matcher"",""text"":""is his leg pointing up or to the ground"",""message_number"":2},{""role"":""matcher"",""text"":""his arms are right angled triangles"",""message_number"":3},{""role"":""matcher"",""text"":""blocky body or no"",""message_number"":4},{""role"":""matcher"",""text"":""like really obvious right angle triangle arms"",""message_number"":5},{""role"":""describer"",""text"":""not so much blocky body"",""message_number"":6},{""role"":""matcher"",""text"":""are his legs flicked up to the ceiling or in line with the ground"",""message_number"":7},{""role"":""matcher"",""text"":""\""Feet\"" are a triangle on bottom left"",""message_number"":8},{""role"":""describer"",""text"":""legs behind body in line with ground"",""message_number"":9},{""role"":""describer"",""text"":""*feet"",""message_number"":10}]"
5052,TRUE,random,zviCQXNM4xWoYTmoY,E,68,5,6,0,E,1,"[[{""role"":""describer"",""text"":""lifting foot up holding cloth"",""message_number"":1}]]","[""A""]","[{""role"":""describer"",""text"":""bunny"",""message_number"":1}]"
5052,TRUE,random,BTbGhXZvjdSFubTBg,F,43,3,7,0,F,1,[],[],"[{""role"":""describer"",""text"":""bean bag guy"",""message_number"":1}]"
5052,TRUE,random,Z2WAkYpWiXwuGcdME,D,17,1,8,0,D,1,"[[{""role"":""describer"",""text"":""rabbit with triangle ears, kind of lying down"",""message_number"":1},{""role"":""matcher"",""text"":""With the triangular body"",""message_number"":2},{""role"":""matcher"",""text"":""Pointing right"",""message_number"":3}],[{""role"":""describer"",""text"":""another begging person, this time one with the triangle out the back"",""message_number"":1}]]","[""E"",""K""]","[{""role"":""describer"",""text"":""reading letter guy"",""message_number"":1}]"
5052,TRUE,random,GWCD2NGoiA2n5Wh2i,E,36,3,9,0,E,1,[],[],"[{""role"":""matcher"",""text"":""Bean"",""message_number"":1},{""role"":""describer"",""text"":""bunny ears"",""message_number"":2}]"
5052,TRUE,random,MEJ8y7jRW4947MPrH,C,45,3,10,0,C,1,"[[{""role"":""describer"",""text"":""down on knees pointing right, sharp triangle arms with diamond head"",""message_number"":1},{""role"":""matcher"",""text"":""is his leg pointing up or to the ground"",""message_number"":2},{""role"":""matcher"",""text"":""his arms are right angled triangles"",""message_number"":3},{""role"":""matcher"",""text"":""blocky body or no"",""message_number"":4},{""role"":""matcher"",""text"":""like really obvious right angle triangle arms"",""message_number"":5},{""role"":""describer"",""text"":""not so much blocky body"",""message_number"":6},{""role"":""matcher"",""text"":""are his legs flicked up to the ceiling or in line with the ground"",""message_number"":7},{""role"":""matcher"",""text"":""\""Feet\"" are a triangle on bottom left"",""message_number"":8},{""role"":""describer"",""text"":""legs behind body in line with ground"",""message_number"":9},{""role"":""describer"",""text"":""*feet"",""message_number"":10}]]","[""B""]","[{""role"":""describer"",""text"":""celebration"",""message_number"":1}]"
5052,FALSE,random,zviCQXNM4xWoYTmoY,J,55,4,11,0,H,1,"[[{""role"":""describer"",""text"":""lifting foot up holding cloth"",""message_number"":1}],[{""role"":""describer"",""text"":""bunny"",""message_number"":1}]]","[""A"",""E""]","[{""role"":""describer"",""text"":""not the candle"",""message_number"":1}]"
5052,TRUE,random,zviCQXNM4xWoYTmoY,I,23,1,12,1,I,1,"[[{""role"":""describer"",""text"":""lifting foot up holding cloth"",""message_number"":1}],[{""role"":""describer"",""text"":""bunny"",""message_number"":1}],[{""role"":""describer"",""text"":""not the candle"",""message_number"":1}]]","[""A"",""E"",""H""]","[{""role"":""describer"",""text"":""ice skater with leg out behind"",""message_number"":1}]"
5052,TRUE,random,rSMFkjhskBteiyQMB,A,17,1,13,1,A,1,"[[{""role"":""describer"",""text"":""sermon speaker, with bent knees"",""message_number"":1}]]","[""L""]","[{""role"":""describer"",""text"":""dancing man, 1 foot up, 1 down, 2 heads"",""message_number"":1}]"
5052,TRUE,random,MDLyuv29jevaGLSeT,J,2,0,14,1,J,0.6,[],[],"[{""role"":""describer"",""text"":""On the left hand side, this person is a straight line all the way down to the bottom They have a diamond for the head"",""message_number"":1}]"
5052,FALSE,random,Z2WAkYpWiXwuGcdME,E,40,3,15,1,G,1,"[[{""role"":""describer"",""text"":""rabbit with triangle ears, kind of lying down"",""message_number"":1},{""role"":""matcher"",""text"":""With the triangular body"",""message_number"":2},{""role"":""matcher"",""text"":""Pointing right"",""message_number"":3}],[{""role"":""describer"",""text"":""another begging person, this time one with the triangle out the back"",""message_number"":1}],[{""role"":""describer"",""text"":""reading letter guy"",""message_number"":1}]]","[""E"",""K"",""D""]","[{""role"":""describer"",""text"":""square bunny"",""message_number"":1}]"
5052,TRUE,random,rSMFkjhskBteiyQMB,I,24,2,16,1,I,1,"[[{""role"":""describer"",""text"":""sermon speaker, with bent knees"",""message_number"":1}],[{""role"":""describer"",""text"":""dancing man, 1 foot up, 1 down, 2 heads"",""message_number"":1}]]","[""L"",""A""]","[{""role"":""describer"",""text"":""ice skater"",""message_number"":1}]"
5052,FALSE,random,GWCD2NGoiA2n5Wh2i,I,45,3,17,1,B,1,"[[{""role"":""matcher"",""text"":""Bean"",""message_number"":1},{""role"":""describer"",""text"":""bunny ears"",""message_number"":2}]]","[""E""]","[{""role"":""matcher"",""text"":""Ice skater"",""message_number"":1},{""role"":""matcher"",""text"":""almost did it again ha"",""message_number"":2},{""role"":""describer"",""text"":""radioactive man"",""message_number"":3},{""role"":""describer"",""text"":""(not fall out boy )"",""message_number"":4}]"
5052,FALSE,random,GWCD2NGoiA2n5Wh2i,J,51,4,18,1,G,1,"[[{""role"":""matcher"",""text"":""Bean"",""message_number"":1},{""role"":""describer"",""text"":""bunny ears"",""message_number"":2}],[{""role"":""matcher"",""text"":""Ice skater"",""message_number"":1},{""role"":""matcher"",""text"":""almost did it again ha"",""message_number"":2},{""role"":""describer"",""text"":""radioactive man"",""message_number"":3},{""role"":""describer"",""text"":""(not fall out boy )"",""message_number"":4}]]","[""E"",""B""]","[{""role"":""matcher"",""text"":""Minnesota"",""message_number"":1},{""role"":""describer"",""text"":""bummed! guy! triangle! butt!"",""message_number"":2},{""role"":""matcher"",""text"":""aren't the Dakotas the nicest shapes they are just squares"",""message_number"":3}]"
5052,TRUE,random,22dyGMRgestp8u5Lc,B,21,1,19,1,B,1,"[[{""role"":""describer"",""text"":""facing left falling arms out one leg up"",""message_number"":1}]]","[""I""]","[{""role"":""describer"",""text"":""baby looking up with arms out, bow on back of head"",""message_number"":1}]"
5052,TRUE,random,22dyGMRgestp8u5Lc,F,23,1,20,1,F,1,"[[{""role"":""describer"",""text"":""facing left falling arms out one leg up"",""message_number"":1}],[{""role"":""describer"",""text"":""baby looking up with arms out, bow on back of head"",""message_number"":1}]]","[""I"",""B""]","[{""role"":""describer"",""text"":""sitting down, facing left, no arms visible"",""message_number"":1}]"
5052,TRUE,random,LzNv7CD7gRuxpk7cQ,A,37,3,21,1,A,1,[],[],"[{""role"":""describer"",""text"":""man marching with flag over shoulder"",""message_number"":1}]"
5052,TRUE,random,x8BXJBHh3RxchPoHv,F,35,2,22,1,F,1,[],[],"[{""role"":""describer"",""text"":""sitting down"",""message_number"":1},{""role"":""describer"",""text"":""facing left"",""message_number"":2},{""role"":""describer"",""text"":""knees up"",""message_number"":3}]"
5052,TRUE,random,MEJ8y7jRW4947MPrH,E,9,0,23,1,E,1,"[[{""role"":""describer"",""text"":""down on knees pointing right, sharp triangle arms with diamond head"",""message_number"":1},{""role"":""matcher"",""text"":""is his leg pointing up or to the ground"",""message_number"":2},{""role"":""matcher"",""text"":""his arms are right angled triangles"",""message_number"":3},{""role"":""matcher"",""text"":""blocky body or no"",""message_number"":4},{""role"":""matcher"",""text"":""like really obvious right angle triangle arms"",""message_number"":5},{""role"":""describer"",""text"":""not so much blocky body"",""message_number"":6},{""role"":""matcher"",""text"":""are his legs flicked up to the ceiling or in line with the ground"",""message_number"":7},{""role"":""matcher"",""text"":""\""Feet\"" are a triangle on bottom left"",""message_number"":8},{""role"":""describer"",""text"":""legs behind body in line with ground"",""message_number"":9},{""role"":""describer"",""text"":""*feet"",""message_number"":10}],[{""role"":""describer"",""text"":""celebration"",""message_number"":1}]]","[""B"",""C""]","[{""role"":""describer"",""text"":""sitting facing right, rabbit ears jutting out from head"",""message_number"":1},{""role"":""matcher"",""text"":""add rabbit ears to the list"",""message_number"":2},{""role"":""matcher"",""text"":""and rabbit guy"",""message_number"":3},{""role"":""matcher"",""text"":""yea rabbit guy definitely"",""message_number"":4},{""role"":""matcher"",""text"":""looks like 2 triangles overlapping on the bottom"",""message_number"":5},{""role"":""describer"",""text"":""sharp straight angle for the 'back'"",""message_number"":6},{""role"":""matcher"",""text"":""and a little triangle for the legs sloping down to the right"",""message_number"":7},{""role"":""describer"",""text"":""two triangles overlapping on bottom"",""message_number"":8},{""role"":""describer"",""text"":""smaller triangle for legs on right"",""message_number"":9}]"
5052,TRUE,random,MEJ8y7jRW4947MPrH,C,61,5,24,2,C,1,"[[{""role"":""describer"",""text"":""down on knees pointing right, sharp triangle arms with diamond head"",""message_number"":1},{""role"":""matcher"",""text"":""is his leg pointing up or to the ground"",""message_number"":2},{""role"":""matcher"",""text"":""his arms are right angled triangles"",""message_number"":3},{""role"":""matcher"",""text"":""blocky body or no"",""message_number"":4},{""role"":""matcher"",""text"":""like really obvious right angle triangle arms"",""message_number"":5},{""role"":""describer"",""text"":""not so much blocky body"",""message_number"":6},{""role"":""matcher"",""text"":""are his legs flicked up to the ceiling or in line with the ground"",""message_number"":7},{""role"":""matcher"",""text"":""\""Feet\"" are a triangle on bottom left"",""message_number"":8},{""role"":""describer"",""text"":""legs behind body in line with ground"",""message_number"":9},{""role"":""describer"",""text"":""*feet"",""message_number"":10}],[{""role"":""describer"",""text"":""celebration"",""message_number"":1}],[{""role"":""describer"",""text"":""sitting facing right, rabbit ears jutting out from head"",""message_number"":1},{""role"":""matcher"",""text"":""add rabbit ears to the list"",""message_number"":2},{""role"":""matcher"",""text"":""and rabbit guy"",""message_number"":3},{""role"":""matcher"",""text"":""yea rabbit guy definitely"",""message_number"":4},{""role"":""matcher"",""text"":""looks like 2 triangles overlapping on the bottom"",""message_number"":5},{""role"":""describer"",""text"":""sharp straight angle for the 'back'"",""message_number"":6},{""role"":""matcher"",""text"":""and a little triangle for the legs sloping down to the right"",""message_number"":7},{""role"":""describer"",""text"":""two triangles overlapping on bottom"",""message_number"":8},{""role"":""describer"",""text"":""smaller triangle for legs on right"",""message_number"":9}]]","[""B"",""C"",""E""]","[{""role"":""describer"",""text"":""celebrate"",""message_number"":1}]"
5052,TRUE,random,MDLyuv29jevaGLSeT,H,35,2,25,2,H,1,"[[{""role"":""describer"",""text"":""On the left hand side, this person is a straight line all the way down to the bottom They have a diamond for the head"",""message_number"":1}]]","[""J""]","[{""role"":""describer"",""text"":""banana shape"",""message_number"":1}]"
5052,FALSE,random,BTbGhXZvjdSFubTBg,B,11,0,26,2,G,0.8,"[[{""role"":""describer"",""text"":""bean bag guy"",""message_number"":1}]]","[""F""]","[{""role"":""describer"",""text"":""kneeling with one leg in front and arm up by the =face"",""message_number"":1},{""role"":""matcher"",""text"":""More"",""message_number"":2},{""role"":""matcher"",""text"":""Head tilted back"",""message_number"":3},{""role"":""describer"",""text"":""maybe half kneeling half standing"",""message_number"":4},{""role"":""matcher"",""text"":""The one that looks like the dancing lady emoji"",""message_number"":5},{""role"":""describer"",""text"":""Head slightly back"",""message_number"":6},{""role"":""matcher"",""text"":""Only one arm"",""message_number"":7},{""role"":""matcher"",""text"":""Does he kind of look like his arms are out as if he is begging"",""message_number"":8},{""role"":""describer"",""text"":""one arm"",""message_number"":9}]"
