workerid,correct,condition,gameId,selected,orig_trialNum,orig_repNum,matcher_trialNum,matcher_repNum,target,original_pct_correct,message_history,target_history,message,model_logprobs
5030,False,random,MEJ8y7jRW4947MPrH,B,18,1,5,0,G,1.0,"[[{""role"":""describer"",""text"":""man standing up perfectly straight back arms facing left either pointing left or holding something to his left"",""message_number"":1},{""role"":""matcher"",""text"":""feet to the left also"",""message_number"":2}]]","[""D""]","[{""role"":""describer"",""text"":""I think this one looks like a dancer"",""message_number"":1},{""role"":""matcher"",""text"":""2 arms to left"",""message_number"":2},{""role"":""describer"",""text"":""two triangles for arms but one arm is near the head and the other is almost touching the ground"",""message_number"":3},{""role"":""describer"",""text"":""body trailing really far back to the left"",""message_number"":4},{""role"":""matcher"",""text"":""arms out front on one leg one leg behind"",""message_number"":5},{""role"":""describer"",""text"":""looks like a backwards L"",""message_number"":6},{""role"":""describer"",""text"":""diamond head hanging to the left"",""message_number"":7},{""role"":""describer"",""text"":""i guess the bottom triangle is a leg actually"",""message_number"":8},{""role"":""matcher"",""text"":""i thought it was sleepwalking"",""message_number"":9},{""role"":""matcher"",""text"":""kinda looks like their legs are being dragged along the ground"",""message_number"":10},{""role"":""matcher"",""text"":""dragging legs on ground behind him on the left"",""message_number"":11},{""role"":""describer"",""text"":""yeah legs dragged kinda"",""message_number"":12}]","{'C': -1.8647825717926025, 'E': -1.7397825717926025, 'A': -1.8647825717926025, 'B': -1.8647825717926025, 'F': -1.9897825717926025, 'G': -2.4897825717926025, 'H': -2.7397825717926025, 'D': -3.6147825717926025, 'I': -3.8647825717926025, 'J': -4.239782333374023, 'K': -5.364782333374023, 'L': -5.864782333374023}"
5030,True,random,22dyGMRgestp8u5Lc,I,22,1,6,0,I,1.0,[],[],"[{""role"":""describer"",""text"":""arms out in front, back leg up, facing left"",""message_number"":1}]","{'C': -1.3684825897216797, 'D': -1.3684825897216797, 'A': -1.8684825897216797, 'B': -1.8684825897216797, 'E': -2.1184825897216797, 'F': -4.24348258972168, 'G': -4.86848258972168, 'H': -4.99348258972168, 'I': -4.99348258972168, 'J': -6.99348258972168, 'L': -7.11848258972168, 'K': -7.49348258972168}"
5030,True,random,MEJ8y7jRW4947MPrH,K,31,2,7,0,K,0.8,"[[{""role"":""describer"",""text"":""man standing up perfectly straight back arms facing left either pointing left or holding something to his left"",""message_number"":1},{""role"":""matcher"",""text"":""feet to the left also"",""message_number"":2}],[{""role"":""describer"",""text"":""I think this one looks like a dancer"",""message_number"":1},{""role"":""matcher"",""text"":""2 arms to left"",""message_number"":2},{""role"":""describer"",""text"":""two triangles for arms but one arm is near the head and the other is almost touching the ground"",""message_number"":3},{""role"":""describer"",""text"":""body trailing really far back to the left"",""message_number"":4},{""role"":""matcher"",""text"":""arms out front on one leg one leg behind"",""message_number"":5},{""role"":""describer"",""text"":""looks like a backwards L"",""message_number"":6},{""role"":""describer"",""text"":""diamond head hanging to the left"",""message_number"":7},{""role"":""describer"",""text"":""i guess the bottom triangle is a leg actually"",""message_number"":8},{""role"":""matcher"",""text"":""i thought it was sleepwalking"",""message_number"":9},{""role"":""matcher"",""text"":""kinda looks like their legs are being dragged along the ground"",""message_number"":10},{""role"":""matcher"",""text"":""dragging legs on ground behind him on the left"",""message_number"":11},{""role"":""describer"",""text"":""yeah legs dragged kinda"",""message_number"":12}]]","[""D"",""G""]","[{""role"":""describer"",""text"":""server girl kneeling down feet pointing up to left, arms to right"",""message_number"":1},{""role"":""matcher"",""text"":""nice server girl"",""message_number"":2},{""role"":""matcher"",""text"":""kneeling girl"",""message_number"":3},{""role"":""matcher"",""text"":""server girl"",""message_number"":4},{""role"":""describer"",""text"":""kneeling server girl"",""message_number"":5},{""role"":""matcher"",""text"":""kneeling server girl"",""message_number"":6}]","{'A': -1.9133679866790771, 'B': -1.9133679866790771, 'E': -1.9133679866790771, 'C': -2.038367986679077, 'F': -2.038367986679077, 'H': -2.038367986679077, 'I': -2.538367986679077, 'J': -2.913367986679077, 'K': -4.413368225097656, 'L': -4.913368225097656, 'D': -5.163368225097656, 'G': -5.538368225097656}"
5030,False,random,BTbGhXZvjdSFubTBg,C,58,4,8,0,B,1.0,"[[{""role"":""describer"",""text"":""square body shape guy"",""message_number"":1}]]","[""J""]","[{""role"":""describer"",""text"":""puking a triangle guy"",""message_number"":1}]","{'D': -2.285088062286377, 'H': -2.160088062286377, 'E': -2.410088062286377, 'F': -2.410088062286377, 'I': -2.410088062286377, 'K': -2.410088062286377, 'G': -2.535088062286377, 'L': -2.785088062286377, 'B': -2.910088062286377, 'C': -2.910088062286377, 'A': -3.035088062286377, 'J': -3.410088062286377}"
5030,False,random,MEJ8y7jRW4947MPrH,J,38,3,9,0,F,1.0,"[[{""role"":""describer"",""text"":""man standing up perfectly straight back arms facing left either pointing left or holding something to his left"",""message_number"":1},{""role"":""matcher"",""text"":""feet to the left also"",""message_number"":2}],[{""role"":""describer"",""text"":""I think this one looks like a dancer"",""message_number"":1},{""role"":""matcher"",""text"":""2 arms to left"",""message_number"":2},{""role"":""describer"",""text"":""two triangles for arms but one arm is near the head and the other is almost touching the ground"",""message_number"":3},{""role"":""describer"",""text"":""body trailing really far back to the left"",""message_number"":4},{""role"":""matcher"",""text"":""arms out front on one leg one leg behind"",""message_number"":5},{""role"":""describer"",""text"":""looks like a backwards L"",""message_number"":6},{""role"":""describer"",""text"":""diamond head hanging to the left"",""message_number"":7},{""role"":""describer"",""text"":""i guess the bottom triangle is a leg actually"",""message_number"":8},{""role"":""matcher"",""text"":""i thought it was sleepwalking"",""message_number"":9},{""role"":""matcher"",""text"":""kinda looks like their legs are being dragged along the ground"",""message_number"":10},{""role"":""matcher"",""text"":""dragging legs on ground behind him on the left"",""message_number"":11},{""role"":""describer"",""text"":""yeah legs dragged kinda"",""message_number"":12}],[{""role"":""describer"",""text"":""server girl kneeling down feet pointing up to left, arms to right"",""message_number"":1},{""role"":""matcher"",""text"":""nice server girl"",""message_number"":2},{""role"":""matcher"",""text"":""kneeling girl"",""message_number"":3},{""role"":""matcher"",""text"":""server girl"",""message_number"":4},{""role"":""describer"",""text"":""kneeling server girl"",""message_number"":5},{""role"":""matcher"",""text"":""kneeling server girl"",""message_number"":6}]]","[""D"",""G"",""K""]","[{""role"":""describer"",""text"":""wall guy"",""message_number"":1}]","{'I': -2.011084794998169, 'H': -1.761084794998169, 'J': -1.886084794998169, 'E': -2.136084794998169, 'F': -2.386084794998169, 'A': -2.511084794998169, 'C': -2.511084794998169, 'B': -2.636084794998169, 'L': -2.761084794998169, 'G': -5.88608455657959, 'D': -6.13608455657959, 'K': -7.01108455657959}"
5030,True,random,22dyGMRgestp8u5Lc,J,18,1,10,0,J,1.0,"[[{""role"":""describer"",""text"":""arms out in front, back leg up, facing left"",""message_number"":1}]]","[""I""]","[{""role"":""describer"",""text"":""Half a pot with triangle on top"",""message_number"":1}]","{'C': -2.1088695526123047, 'D': -1.7338696718215942, 'E': -1.7338696718215942, 'B': -2.1088695526123047, 'F': -2.1088695526123047, 'A': -2.6088695526123047, 'G': -2.6088695526123047, 'H': -2.7338695526123047, 'J': -3.3588695526123047, 'K': -4.608869552612305, 'I': -4.733869552612305, 'L': -5.483869552612305}"
5030,True,random,rSMFkjhskBteiyQMB,D,71,5,11,0,D,1.0,"[[{""role"":""describer"",""text"":""This one looks like a person dancing They have one foot on the floor and another foot is raised"",""message_number"":1},{""role"":""matcher"",""text"":""is their head tilted back"",""message_number"":2},{""role"":""describer"",""text"":""their ears are made from a square shape"",""message_number"":3},{""role"":""describer"",""text"":""and then another 4 sided shape"",""message_number"":4},{""role"":""matcher"",""text"":""it's the last one we haven't selected"",""message_number"":5},{""role"":""matcher"",""text"":""it's the one with 2 heads almost"",""message_number"":6}]]","[""A""]","[{""role"":""describer"",""text"":""speaker straight"",""message_number"":1}]","{'E': -1.5115211009979248, 'D': -1.3865211009979248, 'C': -2.011521100997925, 'B': -2.136521100997925, 'F': -2.136521100997925, 'G': -2.886521100997925, 'A': -3.136521100997925, 'H': -3.136521100997925, 'I': -4.761521339416504, 'J': -5.511521339416504, 'K': -7.386521339416504, 'L': -8.386521339416504}"
5030,True,random,LzNv7CD7gRuxpk7cQ,B,7,0,12,1,B,0.5,[],[],"[{""role"":""describer"",""text"":""like somebody kneeling on the floor"",""message_number"":1},{""role"":""describer"",""text"":""with a triangle coming from their mouth maybe"",""message_number"":2},{""role"":""matcher"",""text"":""how many arms can be seem"",""message_number"":3},{""role"":""matcher"",""text"":""Facing which way"",""message_number"":4},{""role"":""describer"",""text"":""or with both arms outs to the sides"",""message_number"":5},{""role"":""matcher"",""text"":""a triangle to the bottom left"",""message_number"":6}]","{'C': -1.6161242723464966, 'D': -1.2411242723464966, 'E': -1.7411242723464966, 'B': -2.116124153137207, 'A': -2.366124153137207, 'F': -2.991124153137207, 'G': -3.741124153137207, 'H': -3.741124153137207, 'I': -4.866124153137207, 'J': -5.866124153137207, 'K': -6.241124153137207, 'L': -7.366124153137207}"
5030,False,random,MDLyuv29jevaGLSeT,L,37,3,13,1,K,1.0,[],[],"[{""role"":""describer"",""text"":""Praying on knees facing right"",""message_number"":1}]","{'A': -1.88510000705719, 'D': -1.26010000705719, 'C': -1.51010000705719, 'E': -1.88510000705719, 'B': -2.1350998878479004, 'F': -3.7600998878479004, 'G': -4.3850998878479, 'H': -4.7600998878479, 'I': -5.1350998878479, 'J': -6.5100998878479, 'K': -6.8850998878479, 'L': -7.1350998878479}"
5030,True,random,LzNv7CD7gRuxpk7cQ,E,6,0,14,1,E,1.0,"[[{""role"":""describer"",""text"":""like somebody kneeling on the floor"",""message_number"":1},{""role"":""describer"",""text"":""with a triangle coming from their mouth maybe"",""message_number"":2},{""role"":""matcher"",""text"":""how many arms can be seem"",""message_number"":3},{""role"":""matcher"",""text"":""Facing which way"",""message_number"":4},{""role"":""describer"",""text"":""or with both arms outs to the sides"",""message_number"":5},{""role"":""matcher"",""text"":""a triangle to the bottom left"",""message_number"":6}]]","[""B""]","[{""role"":""describer"",""text"":""two triangles on the head"",""message_number"":1},{""role"":""describer"",""text"":""right angled triangle for a body"",""message_number"":2},{""role"":""matcher"",""text"":""Like a resting Indian"",""message_number"":3}]","{'D': -1.5783884525299072, 'E': -1.5783884525299072, 'C': -1.8283884525299072, 'A': -1.9533884525299072, 'F': -2.0783884525299072, 'G': -2.8283884525299072, 'H': -3.2033884525299072, 'B': -3.5783884525299072, 'I': -4.078388214111328, 'J': -4.953388214111328, 'K': -6.578388214111328, 'L': -6.828388214111328}"
5030,False,random,MEJ8y7jRW4947MPrH,H,25,2,15,1,A,1.0,"[[{""role"":""describer"",""text"":""man standing up perfectly straight back arms facing left either pointing left or holding something to his left"",""message_number"":1},{""role"":""matcher"",""text"":""feet to the left also"",""message_number"":2}],[{""role"":""describer"",""text"":""I think this one looks like a dancer"",""message_number"":1},{""role"":""matcher"",""text"":""2 arms to left"",""message_number"":2},{""role"":""describer"",""text"":""two triangles for arms but one arm is near the head and the other is almost touching the ground"",""message_number"":3},{""role"":""describer"",""text"":""body trailing really far back to the left"",""message_number"":4},{""role"":""matcher"",""text"":""arms out front on one leg one leg behind"",""message_number"":5},{""role"":""describer"",""text"":""looks like a backwards L"",""message_number"":6},{""role"":""describer"",""text"":""diamond head hanging to the left"",""message_number"":7},{""role"":""describer"",""text"":""i guess the bottom triangle is a leg actually"",""message_number"":8},{""role"":""matcher"",""text"":""i thought it was sleepwalking"",""message_number"":9},{""role"":""matcher"",""text"":""kinda looks like their legs are being dragged along the ground"",""message_number"":10},{""role"":""matcher"",""text"":""dragging legs on ground behind him on the left"",""message_number"":11},{""role"":""describer"",""text"":""yeah legs dragged kinda"",""message_number"":12}],[{""role"":""describer"",""text"":""server girl kneeling down feet pointing up to left, arms to right"",""message_number"":1},{""role"":""matcher"",""text"":""nice server girl"",""message_number"":2},{""role"":""matcher"",""text"":""kneeling girl"",""message_number"":3},{""role"":""matcher"",""text"":""server girl"",""message_number"":4},{""role"":""describer"",""text"":""kneeling server girl"",""message_number"":5},{""role"":""matcher"",""text"":""kneeling server girl"",""message_number"":6}],[{""role"":""describer"",""text"":""wall guy"",""message_number"":1}]]","[""D"",""G"",""K"",""F""]","[{""role"":""describer"",""text"":""Frankenstein"",""message_number"":1}]","{'J': -1.6819279193878174, 'H': -1.5569279193878174, 'I': -1.8069279193878174, 'E': -2.3069279193878174, 'A': -2.5569279193878174, 'B': -2.5569279193878174, 'C': -2.5569279193878174, 'L': -2.6819279193878174, 'F': -5.056927680969238, 'G': -6.681927680969238, 'D': -7.431927680969238, 'K': -7.431927680969238}"
5030,True,random,x8BXJBHh3RxchPoHv,E,38,3,16,1,E,1.0,"[[{""role"":""describer"",""text"":""bunny rabbit"",""message_number"":1}],[{""role"":""describer"",""text"":""crouching"",""message_number"":1},{""role"":""describer"",""text"":""arms up facing right"",""message_number"":2}]]","[""E"",""L""]","[{""role"":""describer"",""text"":""bunny rabbit"",""message_number"":1}]","{'E': -0.10663219541311264, 'F': -3.8566322326660156, 'D': -4.356632232666016, 'G': -4.481632232666016, 'A': -4.731632232666016, 'B': -4.731632232666016, 'H': -4.731632232666016, 'I': -4.731632232666016, 'C': -4.981632232666016, 'J': -5.481632232666016, 'K': -6.106632232666016, 'L': -6.356632232666016}"
5030,True,random,zviCQXNM4xWoYTmoY,D,57,4,17,1,D,1.0,[],[],"[{""role"":""describer"",""text"":""priest"",""message_number"":1}]","{'C': -1.6786774396896362, 'A': -1.5536774396896362, 'D': -1.5536774396896362, 'E': -1.8036774396896362, 'B': -2.303677558898926, 'I': -3.178677558898926, 'H': -3.928677558898926, 'F': -4.303677558898926, 'G': -4.803677558898926, 'J': -4.928677558898926, 'L': -6.553677558898926, 'K': -6.928677558898926}"
5030,True,random,BTbGhXZvjdSFubTBg,L,53,4,18,1,L,1.0,"[[{""role"":""describer"",""text"":""square body shape guy"",""message_number"":1}],[{""role"":""describer"",""text"":""puking a triangle guy"",""message_number"":1}]]","[""J"",""B""]","[{""role"":""describer"",""text"":""s shape guy"",""message_number"":1}]","{'K': -1.9563888311386108, 'H': -1.8313888311386108, 'I': -1.9563888311386108, 'E': -2.4563889503479004, 'F': -2.4563889503479004, 'G': -2.4563889503479004, 'D': -2.5813889503479004, 'L': -2.7063889503479004, 'C': -2.8313889503479004, 'A': -3.3313889503479004, 'J': -4.4563889503479, 'B': -6.4563889503479}"
